LFHD (x);LFHD (y);LFHD (z);RFHD (x);RFHD (y);RFHD (z);LBHD (x);LBHD (y);LBHD (z);RBHD (x);RBHD (y);RBHD (z);C7 (x);C7 (y);C7 (z);T10 (x);T10 (y);T10 (z);CLAV (x);CLAV (y);CLAV (z);STRN (x);STRN (y);STRN (z);RBAK (x);RBAK (y);RBAK (z);LSHO (x);LSHO (y);LSHO (z);LUPA (x);LUPA (y);LUPA (z);LELB (x);LELB (y);LELB (z);LFRM (x);LFRM (y);LFRM (z);LWRA (x);LWRA (y);LWRA (z);LWRB (x);LWRB (y);LWRB (z);LFIN (x);LFIN (y);LFIN (z);RSHO (x);RSHO (y);RSHO (z);RUPA (x);RUPA (y);RUPA (z);RELB (x);RELB (y);RELB (z);RFRM (x);RFRM (y);RFRM (z);RWRA (x);RWRA (y);RWRA (z);RWRB (x);RWRB (y);RWRB (z);RFIN (x);RFIN (y);RFIN (z);LASI (x);LASI (y);LASI (z);RASI (x);RASI (y);RASI (z);LPSI (x);LPSI (y);LPSI (z);RPSI (x);RPSI (y);RPSI (z);LTHI (x);LTHI (y);LTHI (z);LKNE (x);LKNE (y);LKNE (z);LTIB (x);LTIB (y);LTIB (z);LANK (x);LANK (y);LANK (z);LHEE (x);LHEE (y);LHEE (z);LTOE (x);LTOE (y);LTOE (z);RTHI (x);RTHI (y);RTHI (z);RKNE (x);RKNE (y);RKNE (z);RTIB (x);RTIB (y);RTIB (z);RANK (x);RANK (y);RANK (z);RHEE (x);RHEE (y);RHEE (z);RTOE (x);RTOE (y);RTOE (z)
124.88388799999998;-98.148407;1513.2536619999998;-0.09142;-32.821159;1512.013672;189.170609;48.758755;1497.455322;65.627579;92.028824;1498.776611;135.522018;126.964928;1353.814331;143.30368;187.425568;999.646729;127.858612;-3.598482;1265.00415;123.712975;-47.662262;1062.359375;-8.066025;197.337402;1216.428589;302.01513700000004;13.622025;1334.610962;383.195404;7.247818;1106.8828130000002;439.16354400000006;66.190826;975.637817;432.722046;-3.293191;819.384399;400.837921;-47.978798;750.77301;481.730103;37.762707;734.555786;432.13269;-60.642811;629.303406;-57.254074;47.496784000000005;1317.201416;-142.282364;133.33178700000002;1083.586182;-158.482727;156.394821;973.213745;-167.473434;103.141312;862.3486330000001;-109.92468999999998;39.586742;722.514587;-202.622223;114.582504;719.424561;-166.312759;30.640701;594.7636719999999;270.424774;-18.590809;763.8743900000001;-23.004181;-4.357348;787.1896360000001;186.343002;197.357498;842.1030880000001;85.496613;197.904602;838.254272;332.354736;54.935154;417.273254;308.426941;75.231125;262.631104;307.035187;154.853912;9.821107;294.481293;161.33033799999998;-210.417831;229.12207;189.082336;-235.765579;321.55078100000003;-27.850603000000003;-259.80755600000003;-82.02059200000001;57.638374;559.2127690000001;-35.110615;96.218002;246.103714;-37.204632;143.976898;85.53424100000001;-16.650126;136.683975;-216.46669;45.618896;174.687576;-253.310089;-42.742943;-41.627975;-258.784546
124.838799;-98.74157;1513.354126;-0.180113;-33.528004;1512.029053;188.646805;48.320889;1497.442627;65.043701;91.378288;1498.899048;135.158798;126.12693;1353.828247;143.334824;186.862015;999.677612;127.892586;-4.165888;1265.030762;123.524086;-48.231525;1062.200928;-8.079177;196.944565;1216.535767;301.733337;12.642863;1334.570679;383.150818;6.846367999999999;1106.916626;439.230682;65.99951899999999;976.028809;432.507355;-2.862253;819.051697;400.707397;-47.527065;750.390625;481.47934;38.232441;734.485901;431.760773;-59.826782;629.019836;-57.468113;46.904327;1317.003418;-142.410919;133.198242;1083.5821529999998;-158.623611;156.45881699999998;973.238708;-167.641525;103.343727;862.3171390000001;-110.029472;39.930447;722.399902;-202.73378;114.875481;719.375;-166.520828;31.143908000000003;594.604919;270.518158;-18.994093;764.052307;-23.096165;-4.494612;787.124695;186.4384;196.952103;842.2787480000001;85.50273100000001;197.526047;838.2469480000001;332.429932;54.339096;417.220032;308.621307;74.608078;262.644043;307.134674;154.54089399999998;9.923979;294.533386;161.437668;-210.458069;229.62367200000003;189.334488;-234.537445;321.644897;-27.807341;-259.538696;-82.14756;57.34461999999999;559.183533;-35.331459;95.384201;245.951218;-37.462009;143.418655;85.532265;-16.705025;136.695313;-216.482239;45.584961;174.793701;-253.339645;-42.759655;-41.438534;-258.694763
124.888168;-99.229713;1513.381714;-0.186135;-34.474991;1512.260498;187.713928;47.741421;1497.4116210000002;68.91152199999999;87.999466;1498.984009;134.909515;125.378189;1353.89563;143.26853899999998;186.025345;999.669067;127.829117;-5.006403;1265.0177;123.266914;-48.626057;1061.98999;-8.149033;196.296753;1216.571045;301.55575600000003;11.963788;1334.562012;382.875702;6.352130000000001;1106.751709;439.116821;65.750702;976.100281;432.267761;0.27449;816.599915;400.071747;-44.519302;748.322449;481.213013;38.522133;734.45636;431.375183;-59.263962;628.8690799999999;-57.796459;46.155319;1316.782837;-142.544083;133.031509;1083.5627439999998;-158.760025;156.540009;973.249329;-167.780502;103.495987;862.282837;-110.204552;40.143192;722.315247;-202.835907;115.145012;719.320251;-166.705139;31.446669;594.55304;270.662781;-19.498825;764.22168;-23.148659;-4.744569;787.151855;186.585098;196.445343;842.445801;85.655159;197.189667;838.519836;332.57663;53.64695;417.193726;308.854279;73.993439;262.484009;307.220367;154.136551;10.03611;294.62088;161.462723;-210.484344;228.790009;188.881027;-237.112503;321.639008;-27.750862;-259.484955;-82.3302;57.010376;559.222839;-35.615364;94.627968;245.944107;-37.635090000000005;142.809021;85.680573;-16.688617999999998;136.74391200000002;-216.466171;46.374207;174.222229;-251.917542;-42.758705;-41.239883;-258.668304
124.957695;-99.784264;1513.469238;-0.528235;-35.726418;1512.464966;187.326614;47.351807;1497.582886;68.252625;86.91031600000001;1498.762939;134.889572;124.575256;1354.269531;143.33103899999998;185.4198;999.879211;127.894432;-5.615801;1265.223755;123.023117;-49.200954;1061.841675;-8.246961;195.522095;1216.560791;301.096832;10.845873;1334.487305;382.610474;5.856503;1106.657349;439.009857;65.431229;976.210327;431.969635;0.363872;816.490723;399.835022;-44.285347;748.16748;480.953033;38.683811;734.459839;430.986389;-58.610161;628.598083;-58.189857;45.442558;1316.576538;-142.71336399999998;132.8405;1083.528809;-158.862305;156.519226;973.267517;-167.931549;103.617043;862.238037;-110.419495;40.346737;722.190308;-202.949112;115.451721;719.315186;-166.91008;31.871542;594.3000490000001;270.742706;-19.945862;764.4343259999999;-23.13652;-4.943469;787.116455;186.667099;195.996231;842.656311;85.762947;196.813095;838.789001;332.766052;52.876083;417.201355;309.098602;73.20609300000001;262.269806;307.294434;153.67421000000002;9.942715;294.714325;161.447357;-210.495544;229.659378;189.411926;-234.563797;321.920471;-27.506262;-258.850037;-82.492455;56.618397;559.258667;-35.954796;93.658607;245.933823;-37.757183000000005;142.182022;85.820847;-16.697945;136.819473;-216.444946;45.623737;174.908142;-253.403183;-42.692692;-41.082489;-258.505096
125.149712;-100.45385;1513.7323;-0.7861;-36.999485;1512.804077;186.681778;46.949223;1497.680908;63.08279;88.756325;1499.262207;134.583862;123.496071;1354.27356;143.573715;184.694443;1000.287537;128.13990800000002;-6.345004;1265.627563;122.769951;-49.882217;1061.711182;-8.241192999999999;194.960617;1216.6560060000002;300.909515;10.045753;1334.622437;382.403534;5.208329;1106.682373;438.763489;65.09925799999999;976.158813;431.75415;0.3378489999999999;816.4948730000001;399.604736;-44.141766;748.0461429999999;480.733307;38.830215;734.604736;430.622955;-58.082455;628.3760990000001;-58.577721;44.732426;1316.44458;-142.864792;132.58783;1083.502686;-158.987015;156.543472;973.28418;-168.07692;103.734665;862.211975;-110.56176;40.561501;722.079773;-203.048172;115.689262;719.278503;-167.1147;32.170231;594.188904;270.793671;-20.310196;764.649292;-23.177906;-5.241080999999999;787.070862;186.720093;195.629791;842.8688960000001;85.93306;196.44838;839.190918;332.927643;52.156879;417.11142;309.369476;72.296143;262.239014;307.454773;153.206314;9.874228;294.76355;161.415344;-210.598007;229.539505;189.346451;-234.989243;321.92514;-27.419014;-259.096344;-82.65596;56.227417;559.2871700000001;-36.368362;92.537781;245.849915;-38.109398;141.33776899999998;85.85817;-16.702541;136.874725;-216.438766;45.600113;174.998306;-253.47998;-42.622322;-40.878624;-258.491913
125.421684;-101.145401;1514.133057;-0.917573;-38.415882;1513.020874;186.052933;46.602398;1497.782227;62.306759;88.074715;1499.372681;134.40301499999998;122.42179099999998;1354.490356;143.635162;183.896744;1000.550415;128.204193;-7.1465380000000005;1265.886353;122.463493;-50.670902000000005;1061.7948;-8.176395;194.176727;1216.811279;300.42483500000003;8.757669;1334.612549;382.213043;4.545693;1106.769775;438.595459;64.709595;976.403931;431.584259;0.26798;816.60144;399.401733;-44.177612;748.1836549999999;480.430328;38.867279;734.702942;430.21167;-57.702251;628.165222;-58.907333;43.90361;1316.374268;-143.02754199999998;132.260574;1083.466187;-159.076965;156.49676499999998;973.28772;-168.27973899999998;103.796608;862.1804810000001;-110.665291;40.757767;721.981262;-203.115479;115.924141;719.242676;-167.628448;32.792496;593.774048;270.849609;-20.788225;764.884521;-23.188721;-5.495358;786.919434;186.778137;195.149704;843.1019289999999;86.03887900000001;196.007843;839.524658;333.150513;51.436226;417.066254;309.554962;71.59947199999999;262.177948;307.57287599999995;152.795471;9.696226;294.815002;161.356934;-210.596375;229.970673;188.803848;-234.056;321.936523;-27.53293;-259.03595;-82.817162;55.885826;559.198303;-36.840263;91.160713;245.782242;-38.396599;139.490128;85.199837;-16.725578;136.868668;-216.454041;45.627327;175.038589;-253.486221;-42.503048;-40.853504;-258.205872
125.662003;-101.785912;1514.573242;-0.976105;-39.445168;1513.369873;185.595047;46.346691;1497.959473;65.808495;84.463135;1499.036255;133.84979199999998;121.206848;1354.462524;143.682449;183.099197;1000.769714;128.254288;-7.947922;1266.10083;121.99144;-51.476219;1061.66333;-8.205726;193.32515;1216.935425;300.064728;7.603581;1334.671997;382.052795;3.887189;1106.913086;438.371216;64.36099200000001;976.607178;431.370392;0.207289;816.734924;399.241547;-44.323669;748.385376;480.125977;38.869617;734.850159;429.896545;-57.44014;628.138428;-59.420124;43.027016;1316.185303;-143.109344;131.960922;1083.4963380000002;-159.147675;156.43868999999998;973.326782;-168.363052;103.80706;862.1535640000001;-110.897736;40.781403000000005;721.97229;-203.082657;116.133636;719.257874;-167.616974;32.724857;593.958496;270.936401;-21.37953;765.112488;-23.16777;-5.771465;786.736694;186.866974;194.55632;843.3276369999999;86.140511;195.595642;839.939087;333.38858;50.646732;417.022644;309.757538;70.96664399999999;262.055359;307.726044;152.327728;9.623082;294.839172;161.276749;-210.6577;229.19696;189.10849;-236.197708;321.888397;-27.31349;-258.823944;-83.01589200000001;55.459549;559.1580809999999;-37.23465;89.83384699999999;245.727158;-38.774212;139.099121;85.67308;-16.740099;136.862152;-216.412338;45.628628000000006;175.07963600000002;-253.559982;-42.334881;-40.717155;-258.06958
125.96212;-102.525383;1515.09668;-0.682876;-40.653988;1513.664307;185.35231;46.136044;1498.30542;60.619583;86.16125500000001;1499.483276;133.397568;119.965446;1354.481567;143.66008;182.064667;1001.001465;128.234726;-8.986294000000001;1266.328735;121.854118;-52.296547;1061.450439;-8.29181;192.334824;1217.011108;299.55755600000003;6.31191;1334.638794;381.991577;3.091181;1107.2126460000002;438.13513200000006;64.02256;976.853027;431.249847;0.0550029999999999;816.977722;399.077393;-44.578995;748.699341;479.804474;38.834118;735.0078129999999;429.641968;-57.30337900000001;628.228088;-59.838917;41.91111;1316.0740970000002;-143.220276;131.605133;1083.524292;-159.219269;156.347305;973.413696;-168.446808;103.855553;862.16571;-110.964607;40.801014;721.945801;-203.080551;116.317635;719.285522;-168.001175;33.129459000000004;593.707764;270.997742;-21.942287;765.408325;-23.17696;-6.126688;786.534119;186.930359;193.991531;843.621399;86.060066;195.085342;840.091309;333.588593;49.945904;416.900177;310.056213;70.039688;261.95794700000005;307.868011;151.85398899999998;9.571596;294.868744;161.220032;-210.688965;229.57251;189.487564;-234.726456;321.83502200000004;-27.276398;-258.766632;-83.217102;54.898026;559.107849;-37.659142;88.713066;245.650284;-39.093952;138.1642;85.629501;-16.727435999999997;136.873032;-216.365524;45.615204;175.12793;-253.588531;-42.192127;-40.64362;-257.81939700000004
126.365646;-103.38517;1515.743286;-0.812593;-42.239655;1513.892212;184.613968;45.614521;1498.214111;64.36174799999999;82.371262;1499.196899;132.720596;118.510582;1354.34314;143.663727;181.230133;1001.294739;128.241165;-9.824694;1266.617432;121.486717;-53.397263;1061.243652;-8.38342;191.290756;1217.211304;299.14358500000003;4.878598;1334.806519;381.773956;2.29294;1107.2854;437.933655;63.53470600000001;977.166016;431.120392;-0.144269;817.22583;398.902527;-44.935509;749.0018309999999;479.522064;38.771393;735.2421879999999;429.439697;-57.317596;628.41748;-60.298447;40.790779;1315.883301;-143.28010600000002;131.27066000000002;1083.62793;-159.25076299999998;156.165924;973.500977;-168.514374;103.887161;862.1707759999999;-111.017014;40.793591;721.93988;-203.042542;116.446045;719.300598;-168.140274;33.237614;593.687988;270.99179100000003;-22.411766;765.7625730000001;-23.159035;-6.402953;786.237244;186.926483;193.519958;843.973267;86.01812;194.510651;840.378235;333.82043500000003;49.271748;416.78009;310.378845;69.25743100000001;261.901123;308.092346;151.407181;9.651133;294.880341;161.171494;-210.707993;229.584442;189.503983;-234.628265;321.824097;-27.212704;-258.729034;-83.454567;54.229053;559.022278;-38.04348;87.49297299999999;245.456238;-39.307774;137.27131699999998;85.6754;-16.716009;136.752869;-216.468033;45.632896;175.163925;-253.62706;-42.087864;-40.470711;-257.803619
126.74263;-104.106728;1516.298584;-0.916727;-44.297722;1514.188232;183.866898;45.154778;1498.155273;63.469551;80.747261;1498.875122;132.210724;116.948311;1354.41394;143.555283;180.097061;1001.550659;128.135574;-10.961592;1266.869019;121.248756;-54.483776;1061.190918;-8.681441;190.005386;1217.285767;298.647797;3.231866;1334.887817;381.758392;1.418008;1107.602661;437.79241900000005;62.941692;977.491638;430.977509;-0.4636189999999999;817.479431;398.753601;-45.223072;749.165344;479.208588;38.594608;735.49823;429.171234;-57.401787;628.563965;-60.806671;39.379509000000006;1315.736938;-143.396729;131.497818;1083.959595;-159.28436299999998;156.020935;973.645691;-168.494232;103.831284;862.304199;-111.117729;40.64756;722.006165;-202.970261;116.50869;719.3612059999999;-168.095139;33.145824;593.870544;271.22049;-22.979378;766.509521;-23.316631;-6.993125;785.9219969999999;187.157211;192.950256;844.7180789999999;86.02960999999999;193.893936;840.7602539999999;334.061584;48.720573;416.826569;310.752197;68.670776;261.844788;308.202576;151.05590800000002;9.674924;294.910858;161.204254;-210.744476;229.983475;189.109146;-233.638504;321.902893;-27.11628;-258.565277;-83.606499;53.480408;558.978699;-38.336807;86.263664;245.240906;-39.573483;136.256699;85.603882;-16.731274;136.826523;-216.380554;45.651291;175.229843;-253.687469;-41.925121;-40.434761;-257.542664
127.300041;-105.032852;1516.904175;-0.963252;-45.937302;1514.6247560000002;182.753357;44.53207;1497.867432;62.645054;79.278244;1498.746216;131.524323;115.075241;1354.212524;143.603806;179.142578;1002.022766;128.18688999999998;-11.919916;1267.33667;120.943657;-55.574558;1060.972534;-8.853524;188.771606;1217.526733;298.101044;1.5344209999999998;1334.801514;381.582642;0.459129;1107.722046;437.642609;62.398544;977.783203;430.790833;-0.856722;817.6395259999999;398.634735;-45.534946000000005;749.2313839999999;478.921051;38.308826;735.753113;428.875977;-57.639038;628.650696;-61.289883;38.052628000000006;1315.580566;-143.530426;131.060471;1084.005249;-159.355118;155.813538;973.717773;-168.551727;103.72522;862.343933;-111.192596;40.482468;722.085327;-202.888306;116.539185;719.357483;-168.14816299999998;33.166828;593.885925;271.241486;-23.613512;767.024658;-23.29493;-7.356244999999999;785.696899;187.180283;192.314072;845.230774;86.164856;193.380402;841.3989869999999;334.322723;48.170498;416.829712;311.106201;68.13574200000001;261.777618;308.365021;150.789948;9.745133;294.940643;161.278717;-210.752518;230.012665;188.75209;-233.984283;322.016327;-26.959845;-258.464691;-83.713287;52.888577000000005;558.9367070000001;-38.847973;85.108398;245.245361;-39.802116;135.300797;85.65124499999999;-16.677073999999998;136.825897;-216.377625;45.711304;175.297379;-253.704636;-41.751457;-40.28751;-257.465607
127.870232;-105.890671;1517.4255369999998;-0.9003709999999999;-48.055573;1514.799805;181.936127;44.089005;1497.801636;61.705616000000006;77.695961;1498.869995;131.278946;113.581757;1354.524658;143.36824;177.922897;1002.171997;127.954155;-13.14345;1267.481812;120.598068;-56.837578;1060.836426;-9.052775;187.326843;1217.742676;297.540619;-0.213465;1334.80896;381.444672;-0.55185;1107.819702;437.571136;61.673298;978.165649;430.588745;-1.452665;817.8912349999999;398.520477;-46.304611;749.734558;478.665985;37.828918;736.007751;428.615143;-58.10463299999999;628.870789;-61.829861;36.448692;1315.284546;-143.758301;130.473724;1084.010986;-159.436646;155.526413;973.810852;-168.619705;103.573318;862.359924;-111.148155;40.314262;722.104675;-202.741928;116.490517;719.398193;-168.232956;33.277187;593.804565;271.35064700000004;-24.154606;767.662292;-23.241087;-7.697545;785.406616;187.291489;191.770889;845.86615;86.084641;192.706757;841.7084960000001;334.612152;47.701679;416.799713;311.534424;67.426598;261.75412;308.525269;150.538101;9.746349;294.95285;161.37085;-210.803955;229.146194;189.343735;-236.184082;322.122559;-26.769548;-258.379608;-83.838081;52.392395;558.8283690000001;-39.365112;83.878136;245.236404;-40.116585;134.317001;85.598656;-16.638638;136.81016499999998;-216.376526;45.765369;175.383652;-253.740875;-41.525425;-40.096905;-257.361053
128.570801;-106.874977;1518.016235;0.4711479999999999;-49.570572;1515.720093;181.446777;43.805092;1497.954712;60.65424300000001;75.811874;1498.751221;130.750732;111.780548;1354.500977;143.2155;176.625;1002.458313;127.804268;-14.445215;1267.763794;120.317841;-58.042934;1060.513794;-9.298618;185.744568;1217.928223;297.037994;-2.030957;1334.791748;381.253113;-1.652292;1107.92041;437.434662;60.884857;978.438721;430.304077;-2.146828;818.143921;398.329346;-47.069862;750.098999;478.349213;37.257248;736.165649;428.2771;-58.715012;629.0988769999999;-62.33865;34.622284;1315.0349119999998;-143.92044099999998;129.735352;1084.033813;-159.535446;155.19268799999998;973.796814;-168.659882;103.397156;862.3506470000001;-111.098816;40.023075;722.1582639999999;-202.557755;116.383591;719.356567;-168.172516;33.215278999999995;593.746521;271.456055;-24.876177;768.343201;-23.149837;-8.111597;785.147339;187.399002;191.047302;846.544983;86.093369;192.087646;842.1882320000001;334.904449;47.344704;416.710815;312.017792;66.575089;261.64035;308.718414;150.231247;9.692949;295.03006;161.44313;-210.810867;229.532028;189.744141;-234.758347;322.264313;-26.604774;-258.290863;-83.977036;51.861916;558.692444;-39.642712;82.40338100000001;245.011078;-40.454845;133.260422;85.56965600000001;-16.636772;138.400345;-216.320267;45.842049;175.487518;-253.756317;-41.31036;-39.955265;-257.336609
129.252716;-107.721092;1518.475708;0.2411469999999999;-51.933552;1516.185181;180.56761200000005;43.361454;1497.9182130000002;59.86260600000001;74.3806;1498.904419;130.01533500000002;109.79013799999998;1354.230591;143.288589;175.61676;1002.945435;127.880127;-15.457303;1268.246704;119.890198;-59.348202;1060.261353;-9.681666;184.02774;1218.060669;296.48233;-4.007502;1334.72522;381.105408;-2.967283;1108.063721;437.25146500000005;59.92321;978.616089;430.015228;-2.814736;818.3163450000001;397.947937;-47.67556;750.189697;478.0177;36.526958;736.186096;427.955841;-59.281517;629.2966309999999;-62.97981600000001;32.733878999999995;1314.709473;-144.10458400000002;128.842178;1084.082642;-159.664398;154.728104;973.89624;-168.731689;102.993881;862.2728880000001;-111.055305;39.697834;722.193909;-202.357834;116.197098;719.287842;-168.032166;33.084011;593.733459;271.55798300000004;-25.518536;768.927124;-22.885803;-8.226394;784.749329;187.50293;190.402817;847.126587;86.092392;191.487991;842.534058;335.322937;46.978397;416.571228;312.521271;65.818321;261.38913;308.933777;149.844345;9.625679;295.049866;161.467117;-210.859634;229.536606;189.800003;-234.69722;322.375977;-26.433348;-258.28479;-84.14748399999999;51.112305;558.6230469999999;-40.206856;80.751183;244.84834300000003;-40.86459;131.469742;84.932281;-16.585145999999998;138.483749;-216.310608;45.833591;175.547302;-253.83017;-41.14724;-39.861027;-257.320129
129.961411;-108.610168;1518.887085;0.4311439999999999;-54.497368;1516.5998539999998;179.30076599999998;42.704109;1497.602051;58.281147;72.51694499999999;1498.777344;129.447815;107.806206;1354.145386;143.28590400000002;174.34854099999998;1003.392578;127.880272;-16.729354999999998;1268.689453;119.410614;-60.676586;1059.736084;-9.997142;182.247574;1218.223999;295.830322;-6.211755999999999;1334.696777;380.925262;-4.296293;1108.148682;437.08429;58.876251;978.839233;429.81771900000007;-3.663532;818.5145259999999;397.545593;-48.491722;750.4805299999999;477.839783;35.528122;736.521912;427.520966;-59.995075;629.463379;-63.45801899999999;30.792194;1314.307861;-144.345886;127.829071;1084.039185;-159.729752;154.104385;973.870911;-168.753769;102.653;862.109924;-110.836418;39.416801;722.151855;-202.127258;115.957382;719.181824;-167.87884499999998;32.941189;593.633057;271.728943;-26.12722;769.5930179999999;-22.750259;-8.724734;784.275635;187.675934;189.792084;847.7901609999999;86.16733599999999;190.890076;843.057251;335.785004;46.523155;416.461243;313.121918;64.744858;261.210052;309.129852;149.226227;9.52004;295.083557;161.458832;-210.88847400000003;229.919449;189.475998;-233.561661;322.487305;-26.302940000000003;-258.237976;-84.35228000000001;50.322395;558.350159;-40.940941;78.974602;244.551788;-41.342781;129.892197;84.79496800000001;-16.536753;136.589722;-216.342789;45.857117;175.565094;-253.795181;-41.033718;-39.919838;-257.383331
130.760849;-109.767532;1519.422852;0.727969;-56.88595600000001;1516.832642;178.336288;42.099174;1497.448364;57.413464000000005;70.111;1498.547607;128.631516;105.64579;1353.889038;143.113678;172.986969;1003.656982;127.710861;-18.094778;1268.9494630000002;119.03199;-62.050724;1059.125;-10.153567;180.428299;1218.513916;295.344757;-8.385214;1334.73584;380.604156;-5.7905120000000005;1108.148193;437.029327;57.635685;979.239868;429.495239;-4.757219;818.8131099999999;397.18338;-49.24519;750.496582;477.65329;34.700447;736.757507;427.118805;-60.95249200000001;629.785217;-64.04950699999999;28.670656;1313.890015;-144.58522;126.796249;1083.981689;-159.835358;153.360168;973.846802;-168.807907;102.056702;862.020935;-110.658821;39.068398;722.082825;-201.906113;115.676872;719.005188;-167.67115800000002;32.753262;593.479187;271.792267;-26.851536;770.0898440000001;-22.707209;-9.172727;783.914124;187.741318;189.065643;848.284912;86.205269;190.320038;843.6630859999999;336.311707;45.953007;416.275665;313.715912;63.199974;260.881439;309.499451;148.179489;9.606509;295.10434;161.386246;-210.878799;229.390427;189.834915;-234.983887;322.46936;-26.195652;-258.285278;-84.52087399999999;49.355373;558.138367;-41.493416;76.624138;244.244064;-42.167545;128.128052;84.682236;-16.432322;137.83284;-216.457077;45.819389;175.538879;-253.799057;-40.90625;-39.989536;-257.445129
131.36769099999998;-110.724167;1519.817383;0.602908;-59.647156;1516.949829;177.655151;41.511242;1497.351318;50.50613;71.47921;1497.866455;127.744537;103.212448;1353.436279;142.968719;171.917603;1004.022095;127.568726;-19.167992;1269.310181;118.395592;-63.561447;1058.560669;-10.667422;178.434814;1218.432007;294.748291;-10.650116;1334.556274;380.289734;-7.470332000000001;1108.170044;436.837524;56.36137;979.432068;429.070313;-5.982771;819.020325;396.797211;-50.067905;750.5350950000001;477.380737;33.45422;737.0722049999999;426.578064;-61.78331;629.79657;-64.728149;26.43774;1313.388306;-144.834152;125.473495;1083.8088380000002;-159.944504;152.573929;973.863831;-168.79449499999998;101.500397;861.770935;-110.592476;38.549995;722.000549;-201.727905;115.335976;718.8797;-167.408035;32.394020000000005;593.389282;271.924713;-27.325335;770.6394650000001;-22.872585;-9.834675;783.648865;187.87587;188.589767;848.832397;86.109474;189.687531;844.017456;336.97912599999995;45.018665000000006;416.061554;314.57309;61.443180000000005;260.615997;309.930695;147.250595;9.679787;295.09808300000003;161.22096299999998;-210.906342;229.52279700000005;189.872696;-234.416458;322.413727;-26.165646;-258.319031;-84.883011;48.395199;557.915588;-42.308197;74.490845;244.098221;-42.93766;126.912338;85.016678;-16.521175;137.49437;-216.417847;45.835396;175.52891499999998;-253.786118;-40.81472;-40.077885;-257.404541
132.103104;-111.805641;1520.36377;0.839664;-61.893162;1517.174438;176.765503;40.822968;1496.964844;55.467064;65.610336;1497.607544;127.291649;101.177422;1353.548706;142.6297;170.547623;1004.247925;127.232506;-20.541817;1269.531738;118.151512;-65.032822;1057.843262;-10.935252;176.441437;1218.605957;294.019501;-13.048829;1334.15918;379.997162;-9.281672;1108.1442869999998;436.606842;55.009827;979.546997;428.89505;-7.137569999999999;819.05426;396.287933;-51.214798;750.531799;476.988525;32.206879;737.017273;426.201904;-62.960491000000005;630.0324099999999;-65.308044;24.075306;1312.799194;-145.000366;123.375412;1083.2463380000002;-159.959396;151.72789;973.745605;-168.832199;100.784317;861.592834;-110.377823;38.242313;721.6992799999999;-201.50235;114.940308;718.643372;-167.064606;31.926371000000003;592.99646;271.848389;-27.939915000000003;770.8554690000001;-22.920446;-10.453197;783.189209;187.801544;187.973129;849.0460820000001;85.94014;189.027847;844.331665;337.760132;43.824844;415.76944;315.477386;59.301022;260.249603;310.550842;145.805527;9.701863;295.128296;160.973892;-210.907013;229.490891;189.851791;-234.222183;322.317932;-26.09742;-258.35699500000004;-85.351555;47.462021;557.768494;-43.031475;72.24069200000001;243.678864;-43.542267;125.058281;84.79447900000001;-16.451368;137.234543;-216.482651;45.826721;175.47612;-253.736938;-40.702175;-40.124889;-257.496643
132.76619;-112.953316;1520.855835;-0.710386;-65.623856;1518.228149;175.448303;39.727291;1496.133057;48.481171;67.118851;1496.57312;126.575844;98.80175;1353.228149;142.35231000000002;169.24885600000002;1004.631165;126.957924;-21.844446;1269.9104;117.717278;-66.591751;1057.2854;-11.268624;174.311646;1218.7227779999998;293.465393;-15.446006;1333.931519;379.529541;-11.139593;1107.930054;436.446106;53.45673000000001;979.589783;428.625458;-8.602293;819.050537;395.908539;-52.329979;750.164673;476.847839;30.872940000000003;737.016296;425.78244000000007;-64.19738000000001;629.9323730000001;-65.808952;21.625925;1312.147461;-145.235748;121.944954;1082.973633;-159.876999;150.88601699999998;973.713806;-168.878998;100.031845;861.339783;-110.329491;37.362568;721.365234;-201.229416;114.459343;718.292603;-166.786591;31.460297;592.463379;271.723022;-28.57983;770.997131;-22.979532;-11.075986;782.608704;187.67836;187.331131;849.185425;85.671661;188.281662;844.4619140000001;338.60391200000004;42.140598;415.481018;316.497498;56.698128;259.582397;311.143463;144.144318;9.377986;295.097046;160.61308300000002;-210.971909;229.614578;189.318634;-233.611252;322.166229;-26.096592;-258.428375;-85.774277;46.478897;557.562012;-43.718777;70.476051;243.452087;-44.163109000000006;123.61927;84.57283000000001;-16.434164000000003;137.020767;-216.52533;45.87389;175.470566;-253.668762;-40.607826;-40.216686;-257.531067
